DayOfWeek; HourOfDay; Event_cat; Company_cat; UserID_cat; MaterialName_cat; DeliveryStatus
2; 15; Delivery change: country of origin; DE13; HYT_WMS_WP1; TEMPO S&F HA 12/30x9 4p Q4/17 Broca FSC; 1
2; 14; Shipping change: name carrier; DE13; PORFCUSER; ZEWA Xtra Dsg W&W HHT 9/2-R Q2/18 PEFC; 1
2; 16; Sales Doc. change: delivery block; FR01; FRHDELD; MIMOSA Toipa  21/6-R 2P Summer Sun PEFC; 1
4; 11; Order; FR01; HYB_BATCHMAN; TENA Comfort Plus, 2x46 pcs, Int.; 1
4; 2; Invoice; DE13; HYB_BATCHMAN; DM S&S FA Box 12/110SH 4P Design 18 FSC; 1
4; 10; Delivery; FR01; FRHJEBU; LOTUS Confort BRT 16/6-R 2Ply Pink; 1
3; 17; Delivery change: goods movement date; FR01; HYT_WMS_WP1; ECO+ HHT Compact 105/3 R 2Ply White; 1
4; 12; Order; FR01; PORFCUSER; Tork Xpress Soft Multifold HT Adv 2p M; 1
3; 0; Invoice; FR01; HYB_BATCHMAN; TENA Fix XXL, 8x25pcs; 2
3; 15; Shipping change: name carrier; DE13; PORFCUSER; DM Ultra Normal wing ew 16x16pcs Jessa; 1
1; 22; Delivery change: billing date; DE13; DEDFESC; TENA Comfort Mini Plus 6x28p neutral; 1
1; 9; Order; FR01; PORFCUSER; LOTUS Moltonel Style TP 7/6-R 3-ply; 1
3; 10; Delivery change: volume; FR01; PORFCUSER; LOTUS BABY TOUCH 6 (S3) 4x34 pcs, FSC WI; 1
5; 14; Delivery; FR01; FRHJEBU; TENA Lady Extra Plus 6x16p B3 FR; 1
2; 10; Delivery; DE13; DEHMAHE; DM Ultra Night Wing ew 12x10p, Jessa; 1
2; 8; Delivery change: goods movement date; FR01; PORFCUSER; TENA Comfort Maxi, 2x28pcs, INT/IT; 1
3; 4; Delivery change: billing date; DE13; DEDFESC; TENA Comfort Original Normal 3x42p, INT; 1
3; 0; Invoice; DE13; HYB_BATCHMAN; TENA Bed Original 60x90, 4x35p INT/IT; 1
4; 13; Shipping change: date ship. compl.; DE27; PORFCUSER; Tork Matic Extra Long Hand Towel Roll; 1
1; 0; Delivery change: goods movement date; DE27; PORFCUSER; C-fold Hand Towel (Fight); 1
3; 19; Delivery change: volume; FR01; PORFCUSER; LOTUS Classic HA 30/15x9 4-P Wht FSC; 1
4; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS Moltonel TP 7/9-R 3ply Pk/Wht; 1
1; 6; Order; DE13; HYB_BATCHMAN; TEMPO MTT 8/2*42 S&Pur Del Rel Q2/18 FSC; 1
2; 15; Delivery change: stat. goods mov. date; FR01; FRHLACI; LOTUS Moltonel Style TP 7/6-R 3-ply; 1
4; 23; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Flex Maxi Medium 3x22p, INT; 1
3; 7; Shipment; FR01; PORFCUSER; TENA Pants Super XL, 4x12p, INT; 1
3; 0; Invoice; FR01; HYB_BATCHMAN; SYSTeME U BRT 8/12R 2P white FSC EU; 1
3; 17; Delivery change: billing date; FR01; FRLBRTU; SYSTEME U BRT 8/12-R 3-Ply Pink FSC EU; 1
3; 17; Delivery change: billing date; FR01; FRLBRTU; SEPT HHT compact 14/3 R 2Ply White; 1
5; 6; Delivery change: volume; DE13; PORFCUSER; BESS Deluxe TP 63/20-R 150SH 4p Std PEFC; 1
4; 14; Delivery; FR01; FRHCHLD; TENA Slip Maxi Large 3x24p, INT; 1
1; 18; Shipping change: itinerary date; FR01; HYT_WMS_WP1; MIMOSA TP126/12-R 2-P Pink PEFC EU Flow; 1
1; 8; Sales Doc. change: delivery block; FR01; FRHCAEO; MIMOSA TP126/12-R 2-P Wht PEFC EU Flower; 1
1; 9; Shipping change: date ship. compl.; DE27; PORFCUSER; Tork Wiping Paper Plus Cfeed M1; 0
3; 14; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork SmartOne Twin Mini TR Disp Black; 1
3; 17; Shipping change: itinerary date; DE13; PORFCUSER; REAL QUALITY HA 10/30x10, 4ply ChokeIcon; 1
1; 10; Order; DE13; PORFCUSER; TENA Comfort Super, 2x36pcs, INT.; 1
5; 11; Delivery change: billing date; DE13; PORFCUSER; ZEWA Ultra Soft BRT 3/16-R x150 4p PEFC; 1
4; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS Baby Peau Nette 12x(64p); 1
2; 9; Shipping change: name carrier; FR01; PORFCUSER; SYSTeME U Hank Pock 14/24x9- 4p FSC EU; 1
5; 15; Delivery change: stat. goods mov. date; FR01; PORFCUSER; OKAY HHT 4/6-R 2Ply Des.; 1
5; 14; Delivery change: volume; FR01; PORFCUSER; LOTUS Xxl BRT 7/6-R 2Ply White; 1
2; 3; Shipping change: date ship. compl.; DE27; PORFCUSER; Tork Mild Foam Soap, 1000ml; 2
5; 14; Delivery change: goods movement date; DE27; PORFCUSER; C-fold Hand Towel (Fight); 1
2; 9; Shipping change: name carrier; FR01; PORFCUSER; Tork Extra Absorbent Kitchen Roll; 0
4; 13; Delivery; FR01; FRBISMA; CARREFOUR Confort TP 9/12R 2p Vanill FSC; 1
2; 18; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA TP 124/9-R 140SH 3-Ply Pink PEFC; 1
5; 10; Delivery; FR01; FRHMOKH; Metro Prof C&C Serv Lunch 2P Citron vert; 1
4; 0; Invoice; DE13; HYB_BATCHMAN; TENA Lady Discreet Norm 6x12p + wobbler; 1
5; 10; Delivery change: volume; DE13; PORFCUSER; EDEKA Favora Scan TP 7/10-R 160SH 4p FSC; 1
6; 1; Invoice; DE13; HYB_BATCHMAN; TENA Pants Normal XL, 6x15, vzp 0170257; 1
2; 15; Delivery change: stat. goods mov. date; FR01; FRHLACI; LOTUS Confort BRT 12/8-R 2Ply White; 1
3; 23; Invoice; DE13; HYB_BATCHMAN; TENA Slip Original Plus Large 3x30p INT; 1
3; 16; Shipping change: itinerary date; FR01; PORFCUSER; Tork Folded Toilet Paper Prem ES 2p 252s; 1
4; 17; Order; FR01; PORFCUSER; Tork Conv TR Prem 2p 198s; 1
3; 0; Invoice; FR01; HYB_BATCHMAN; SYSTeME U HHT 15/2=4R 3ply RESIST FSC EU; 1
6; 1; Invoice; FR01; HYB_BATCHMAN; TENA Flex Plus Small 3x30p, INT; 1
7; 22; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Slip Maxi XL 3x24p; 1
2; 6; Delivery change: stat. goods mov. date; DE13; PORFCUSER; ZEWA W&W HHT Org 84/8-R Q2/18 PEFC; 1
2; 14; Delivery change: volume; FR01; PORFCUSER; Tork CocktNap C&C 2P 4F Black 300/10; 1
3; 8; Delivery; DE13; DEHSTSZ; TENA Men Super Level 3, 6x16p, Int; 1
6; 1; Invoice; DE13; HYB_BATCHMAN; DM S&S 6/8-R 45SH Hybrid PEFC; 1
2; 11; Delivery; DE13; DEHFRTT; ZEWA W&W HHT 12/4-R Orig Q2/18 PEFC; 1
3; 13; Shipping change: date ship. compl.; DE27; PORFCUSER; Tork HTR for Elec D. 24,7 2p 143m; 1
5; 12; Shipping change: itinerary date; FR01; PORFCUSER; LOTUS Ultra FA 24/72 4-Ply FSC; 1
1; 10; Delivery change: goods movement date; FR01; PORFCUSER; TENA Bed Super 60x90, 4x35p INT/IT; 1
1; 10; Shipment; DE13; DEHEVGR; TENA Slip Original Super Large 3x30p INT; 1
4; 1; Delivery change: goods movement date; DE27; PORFCUSER; Tork Ind Cleaning Cloth Grey Folded W4; 1
1; 9; Delivery change: goods movement date; DE13; PORFCUSER; ZEWA W&W HHT 12/4-R RW Q2/18 PEFC; 1
3; 11; Delivery; FR01; FRHMOKH; Hand Towel Neutral Multifold Zfold 2ply; 1
2; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS FA 24/90 3ply white FSC; 1
3; 11; Shipment; DE13; DEHSARO; TEMPO Base 132/30x10 4p Q2/18 Broca FSC; 1
3; 14; Delivery; FR01; FRHZCHS; TENA Slip Maxi Medium 3x24p, INT/IT; 1
2; 9; Delivery; DE13; DEHMYWA; TENA Fix XL, 20x5pcs IT; 1
1; 12; Sales Doc. change: stat.req.date; FR01; FRHTADI; Tork XPN DispNap whi 2P 4F 100/5/8; 1
1; 14; Delivery; FR01; FRHFABR; TENA Bed PlusWing 180x80 SZone 4x20p IT; 1
1; 15; Shipment; FR01; FRHSAAT; LOTUS Moltonel Style TP 7/6-R 3-ply; 1
3; 17; Delivery change: goods movement date; FR01; PORFCUSER; OKAY HHT 4/6 -R 2P Design. Collector; 1
3; 10; Shipping change: itinerary date; FR01; PORFCUSER; OKAY Xxl HHT 15/2-R 2Ply Des.; 1
1; 16; Order; DE13; PORFCUSER; TENA Slip Maxi Large 3x24p, INT; 1
2; 10; Shipping change: conditions; DE13; DEXSTRE; TENA Comfort Mini Super 6x30p Neu; 1
3; 10; Shipping change: name carrier; DE13; PORFCUSER; TENA Lady Maxi 6x6p SRP + wobbler; 1
5; 16; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA TP 84/12-R  WHT Max PEFC EU Flowe; 1
6; 4; Delivery change: country of origin; DE27; PORFCUSER; ZZ Towel (Fighting Assortment); 1
2; 10; Sales Doc. change: delivery block; FR01; FRHVEPA; OKAY Xxl HHT 15/2-R 2Ply White; 1
3; 14; Shipping change: name carrier; DE13; PORFCUSER; ZEWA Bewaehrt 7/8-R 150SH 3p Q4/18 PEFC; 1
5; 16; Delivery change: billing date; FR01; DEHMACL; Tork Basic Paper Cfeed M2 2 ply; 0
3; 13; Delivery; FR01; FRHJEBU; LOTUS Classic HA 18/24x9 4-P Wht FSC; 1
3; 17; Shipping change: date ship. compl.; DE13; PORFCUSER; ZEWA Smart BRT 9/4R x300Sh White PEFC; 1
2; 15; Delivery change: goods movement date; FR01; PORFCUSER; TENA Flex Super Medium 3x30p, INT; 1
3; 13; Invoice; FR01; FRHVAMU; TENA Comfort Plus, 2x46 pcs, Int.; 1
3; 13; Incoming payment; FR01; FRHBEHI; TENA Slip Maxi Large 3x24p, INT; 1
1; 12; Delivery; FR01; FRHJEBU; DEMAKUP Cotton Adapt Oval 18/50; 1
4; 12; Sales Doc. change: delivery block; FR01; FRHMOKH; Tork Xpress Soft Multifold HT Prem 2p M; 0
5; 12; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA Toipa 124/9-R 3Ply White PEFC; 1
3; 10; Shipment; FR01; FRHSAHJ; Tork Reflexe Wiping Paper Plus M3; 1
2; 5; Delivery change: stat. goods mov. date; DE13; DEDHEFI; TENA Bed Original 60x90, 4x35p INT/IT; 1
5; 14; Delivery; FR01; FRHSECF; TENA Bed Normal 60x90, 4x35p INT; 1
5; 12; Sales Doc. change: delivery block; FR01; FRHVEPA; LOTUS Menthol HA 30/15x9 4 ply FSC; 1
3; 17; Shipping change: name carrier; DE13; PORFCUSER; ZEWA Deluxe 7/8-R 135SH 4-Ply Std PEFC; 1
1; 13; Delivery change: volume; FR01; PORFCUSER; TENA Flex Plus Medium 3x30p, INT; 1
6; 12; Shipping change: itinerary date; DE13; DEDSTWA; TENA Comfort Original Extra 2x40p INT; 1
1; 10; Shipment; DE13; DEHAEMI; TEMPO Base 72/56x10 4p Q2/18 Broca FSC; 1
3; 21; Shipment; DE27; PORFCUSER; Tork SmartOne Mini TR Disp White; 1
3; 17; Delivery change: billing date; FR01; PORFCUSER; TENA Comfort Mini Extra 8x28p Neu; 1
2; 15; Delivery change: stat. goods mov. date; FR01; PORFCUSER; NANA Ultra Norm wing ew 18x14p Scent; 1
2; 14; Delivery change: stat. goods mov. date; DE13; HYT_WMS_WP1; TEMPO Box 12/80 4-Ply Q2/18 FSC; 1
1; 9; Shipment; FR01; PORFCUSER; TENA Wet Wipes 48 (12x48p); 1
3; 9; Shipping change: name carrier; FR01; PORFCUSER; APTA HHT 16/3-R 2Ply Design Max Abs PEFC; 1
1; 12; Sales Doc. change: req. delivery date; FR01; FRHANGB; Tork Basic Paper Roll W1 2 ply; 1
1; 7; Delivery change: stat. goods mov. date; DE13; PORFCUSER; ZEWA W&W 105/4-R FunDsgn Mick Q3/18 PEFC; 2
2; 11; Shipment; FR01; DEHEUKE; Tork Foam Soap Dispenser SS; 1
3; 19; Shipping change: date ship. compl.; DE13; PORFCUSER; EDEKA Favora Scan TP 7/10-R 160SH 4p FSC; 1
1; 8; Sales Doc. change: delivery block; FR01; FRHVEPA; TENA Lady Extra 12x10p B3 FR+sticker; 1
4; 0; Invoice; FR01; HYB_BATCHMAN; TENA Men Prot. Sh. Level 0 8x14p +sticke; 1
4; 1; Invoice; FR01; HYB_BATCHMAN; TENA Men Prot. Sh. Level 0 8x14p FR/IT; 1
3; 18; Shipping change: name carrier; FR01; PORFCUSER; SYSTeME U BRT 21/6-R 2-ply decore FSC; 1
5; 4; Shipment; DE27; PORFCUSER; Tork Foam Soap Dispenser White; 1
3; 13; Invoice; FR01; FRHVAMU; TENA Pants Super Medium, 4x12p, INT; 1
3; 21; Shipment; DE27; PORFCUSER; Tork HTR for Elec D. 19,5 2p 143m; 1
5; 9; Sales Doc. change: delivery block; FR01; FRHDELD; MIMOSA HHT 80/6 R 2P White FSC; 0
1; 12; Delivery; FR01; FRHJEBU; MIMOSA HHT COMPACT 75/4R 2-P White FSC; 1
6; 1; Invoice; FR01; HYB_BATCHMAN; TENA Pants Super Medium, 4x12p, INT; 1
5; 13; Shipment; FR01; BELPAPI; SYSTeME U facial 27/100 3P Ecolabel FSC; 1
2; 12; Shipment; DE13; DEXKLHE; TENA Comfort Original Super 2x36p,INT; 1
5; 10; Delivery; DE27; DEHGOMA; Tork Wiping Paper Cfeed M2 C&C; 1
3; 14; Delivery change: stat. goods mov. date; FR01; FRHLACI; LOTUS Ultra Doux BRT 16/6-R 2Ply; 1
2; 0; Invoice; DE27; HYB_BATCHMAN; Tork Foam Soap Dispenser White; 1
5; 7; Delivery change: country of origin; DE13; HYT_WMS_WP1; DM Babylove Maxi 6x42p Rt 18 FSC; 1
2; 19; Shipping change: name carrier; DE13; PORFCUSER; DM Babylove Maxi 6x42p Rt 18 FSC; 1
1; 9; Delivery; FR01; FRHANGB; Tork Basic Paper Roll W2 2ply; 1
1; 12; Sales Doc. change: req. delivery date; FR01; FRHCOIN; LOTUS Moltonel S.Tube Styl BRT 9/4R3P Wh; 1
5; 0; Shipment; FR01; ESOANCA; SV ARO C&C 29x32/1 P4 BLANC 1600pcs; 1
5; 13; Delivery change: goods movement date; FR01; HYT_WMS_WP1; MIMOSA TP126/12-R 2-P Pink PEFC EU Flow; 1
1; 19; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Just1 XXL TP 6/6-R 5 ply; 1
5; 17; Shipping change: name carrier; FR01; PORFCUSER; ECO+ HHT Compact 105/3 R 2Ply White; 1
2; 15; Shipping change: itinerary date; FR01; HYT_WMS_WP1; MIMOSA Toipa  21/6-R 2P Summer Sun PEFC; 1
1; 14; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA HHT Comp 175/2-R White FSC; 1
2; 15; Sales Doc. change: net price; DE13; DEDUTMU; TENA Men PU L4 Medium 4x12p, INT; 1
3; 17; Shipping change: date ship. compl.; FR01; PORFCUSER; Tork DinnerNap 2P 4F White 150/12; 0
1; 15; Delivery; FR01; FRHZCHS; TENA Pants Plus Small, 4x14p, INT; 1
2; 7; Delivery change: billing date; FR01; PORFCUSER; TENA Bed Plus 60x90, 4x35p INT/IT; 1
4; 9; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA TP 21/6-R 2P White PEFC EU Flower; 1
2; 9; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Comfort Extra, 2x40 pcs, INT/IT; 1
5; 12; Shipping change: name carrier; DE13; PORFCUSER; TEMPO Box 6/2*80 4-Ply Q2/18 FSC; 1
6; 5; Shipping change: name carrier; FR01; PORFCUSER; Tork Ind Cleaning Cloth Grey Handy Box; 0
1; 14; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA TP 124/9-R 140SH 3-Ply Pink PEFC; 1
3; 15; Shipment; FR01; PORFCUSER; TENA Pants Plus Large, 4x14p, INT; 1
3; 10; Delivery; FR01; FRBISMA; SYSTeME U HHT 7/2R=4  2-P  New SUBL FSC; 1
5; 14; Delivery change: volume; FR01; HYT_WMS_WP1; MIMOSA Toipa 124/9-R 3Ply White PEFC; 1
5; 7; Delivery change: stat. goods mov. date; DE13; PORFCUSER; ZEWA Deluxe 7/8-R 135SH 4-Ply Std PEFC; 1
1; 13; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA BRT 7/6R 5P White PEFC EU; 1
1; 13; Delivery change: goods movement date; FR01; HYT_WMS_WP1; MIMOSA TP126/12-R 2-P Wht PEFC EU Flower; 1
4; 11; Delivery change: stat. goods mov. date; DE13; PORFCUSER; KOKETT Sued TP 126/10-R 160SH 4-Ply PEFC; 1
1; 11; Delivery change: storage location; FR01; FRHANLI; LOTUS Xxl BRT 7/6-R 2Ply White; 1
5; 0; Invoice; DE27; HYB_BATCHMAN; Tork Floor Stand; 1
3; 13; Incoming payment; FR01; FRHBEHI; TENA Flex Plus Medium 3x30p, INT; 1
5; 8; Shipping change: itinerary date; FR01; PORFCUSER; LOTUS Sensitive 15/110 FP 4ply White FSC; 1
3; 16; Delivery change: volume; FR01; PORFCUSER; LOTUS Moltonel TP 3/12-R 3 ply Y. Peach; 1
4; 8; Order; DE13; HYB_BATCHMAN; ZEWA BewrtKam 7/8-R 150SH 3p Q1/18 PEFC; 1
3; 12; Delivery change: volume; FR01; PORFCUSER; CARREFOUR Facial 27/110 3-ply  White; 1
1; 16; Delivery change: stat. goods mov. date; FR01; PORFCUSER; NANA Ultra Normal ew 18x16pcs+sticker; 1
3; 13; Sales Doc. change: stat.req.date; FR01; FRHDELD; MIMOSA BRT 186/6R 3-Ply DECORE PEFC EU; 1
3; 13; Sales Doc. change: req. delivery date; FR01; FRHDELD; MIMOSA TP 84/12-R  WHT Max PEFC EU Flowe; 1
3; 8; Delivery change: billing date; FR01; PORFCUSER; TENA Flex Maxi Small 3x22pcs, INT; 1
1; 15; Shipping change: itinerary date; DE27; PORFCUSER; Tork Low-Lint Cleaning Cloth W1,W2,W3; 1
2; 6; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Baby Touch 4+ (mx+) 6x36p, FSC Pr; 1
3; 16; Shipment; FR01; FRHELBE; SYSTeME U BRT 16/6-R 3-ply decore FSC EU; 1
2; 7; Delivery change: billing date; FR01; PORFCUSER; TENA Slip Plus Large 3x30p, INT/IT; 1
1; 2; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Conv TR Prem 3p 250s; 1
3; 23; Shipment; FR01; PORFCUSER; TENA Pants Plus Large, 4x14p, INT; 1
3; 23; Shipment; FR01; PORFCUSER; TENA Pants Plus Medium, 4x14p, INT; 1
4; 23; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Wash Cream, 10x500ml; 1
2; 0; Invoice; DE13; HYB_BATCHMAN; ZEWA WW 9/2-R FnDsgn Mickey Q3/18 PEFC; 1
2; 20; Shipping change: name carrier; FR01; PORFCUSER; OKAY Serv HHT 12/2-R 2Ply Des.; 1
3; 10; Shipment; DE13; DEXSTRE; TENA Pants Original Normal M, 4x18p, DE; 1
3; 15; Shipment; FR01; DEHMACL; Tork Ind Cleaning Cloth Grey Handy Box; 1
3; 13; Incoming payment; FR01; FRHBEHI; TENA Silhouette Normal Large 6x10p; 1
4; 10; Delivery change: volume; FR01; PORFCUSER; TENA Pants Maxi Large, 4x10p, INT; 1
2; 15; Delivery change: stat. goods mov. date; FR01; FRHLACI; LOTUS CUBIC FA 18/48 3 Ply FSC; 1
3; 14; Shipping change: date ship. compl.; FR01; PORFCUSER; LOTUS Xxl BRT 7/6-R 2Ply White; 1
1; 8; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Slip Maxi Medium 3x24p, INT/IT; 1
2; 6; Delivery change: volume; DE13; PORFCUSER; ZEWA W&W HHT 9/2R Xtra Q2/18 PEFC; 1
3; 12; Order; DE27; HYB_BATCHMAN; Tork DinnerNap 2P 8F White 150/12; 0
2; 13; Shipping change: name carrier; DE13; PORFCUSER; TENA Lady Normal 6x12p, DE SRP; 1
4; 1; Invoice; DE13; HYB_BATCHMAN; TENA Comfort Super, 2x36pcs, INT.; 1
3; 9; Delivery change: goods movement date; FR01; PORFCUSER; LOTUS Xxl BRT 7/6-R 2Ply White; 1
5; 0; Delivery change: billing date; DE27; PORFCUSER; Tork C-fold Hand Towel  Adv 2p; 1
4; 11; Order; FR01; PORFCUSER; MIMOSA HHT COMPACT 105/3R 2P Printed FSC; 1
3; 15; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA HHT COMPACT 105/3R 2P Printed FSC; 1
1; 12; Shipping change: name carrier; FR01; PORFCUSER; Tork Xpress XSoft Multifold HT Prem 2p M; 0
4; 12; Delivery; FR01; FRHALYA; LOTUS Confort BRT 4/24-R 2 Ply Pink; 1
3; 8; Shipment; FR01; PORFCUSER; TENA Flex Plus Medium 3x30p, INT; 1
5; 11; Delivery; DE13; DEHFRTT; lights by TENA Long Liner Scent 6x18p B2; 1
3; 16; Shipment; FR01; FRHELBE; MIMOSA HHT Comp 175/2-R White FSC; 1
1; 11; Shipment; DE13; DEXKLHE; TENA Slip Plus Medium 3x30p INT/IT; 1
4; 10; Order; FR01; PORFCUSER; MIMOSA TP 60/24R- 2P WhT  PEFC EU Flower; 1
5; 9; Delivery change: volume; DE13; PORFCUSER; TEMPO Verwohnmom Shea MTT 8/2*42 FSC; 1
5; 23; Shipment; FR01; PORFCUSER; TENA Pants Normal Medium 4x18p, NEU; 1
3; 0; Invoice; DE13; HYB_BATCHMAN; TENA Lady Discreet Norm 6x12p + wobbler; 1
4; 11; Order; DE13; HYB_BATCHMAN; ZEWA Ultra Soft BRT 9/8-R 150SH 4p PEFC; 1
3; 21; Delivery change: goods movement date; DE13; DEDFESC; TENA Comfort Original Normal 3x42p, INT; 1
4; 23; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Flex Super Medium 3x30p, INT; 1
2; 16; Sales Doc. change: delivery block; FR01; FRHDELD; MIMOSA TP 60/24R- 2P WhT  PEFC EU Flower; 1
1; 9; Delivery change: stat. goods mov. date; FR01; PORFCUSER; TENA Pants Plus XL, 4x12p, INT; 1
3; 13; Delivery change: stat. goods mov. date; FR01; PORFCUSER; SV ARO C&C 29x32/1 P4 BLANC 1600pcs; 1
2; 12; Delivery change: volume; FR01; PORFCUSER; Tork DinnerNap 2P 4F Grey 150/12; 1
4; 10; Delivery change: volume; FR01; PORFCUSER; TENA Flex Plus Small 3x30p, INT; 1
4; 7; Delivery change: goods movement date; FR01; PORFCUSER; TENA Wash Glove 6x200pcs; 1
6; 3; Incoming payment; DE13; PORFCUSER2; TENA Men Prot. Shield, Level 0 8x14p INT; 1
3; 0; Invoice; FR01; HYB_BATCHMAN; OKAY HHT 16/3-R 2Ply Des.; 1
2; 11; Shipment; DE13; DEHAEMI; ZEWA W&W HHT 12/4-R Sprb Q2/18 PEFC; 1
3; 8; Delivery; DE13; DEHSTSZ; TENA Pants Normal XL, 6x15, vzp 0170257; 1
4; 1; Invoice; DE13; HYB_BATCHMAN; TENA Flex Super Medium 3x30p, INT; 0
2; 5; Shipping change: name carrier; FR01; PORFCUSER; SUBLIMO HHT 144/3-R 2-Ply New Dec Comp; 1
1; 9; Sales Doc. change: delivery block; FR01; FRHSOJO; Systeme U Maxi Normal sw 16x18pcs; 1
5; 12; Delivery change: volume; DE13; PORFCUSER; DM Sanft+Sicher TP 5/6-R 129SH 5ply FSC; 1
6; 1; Invoice; DE13; HYB_BATCHMAN; DM S&S FA Box 12/110SH 4P Design 18 FSC; 1
1; 7; Shipping change: date ship. compl.; DE13; PORFCUSER; ZEWA Bewaehrt 7/8-R 150SH 3p Q4/18 PEFC; 1
4; 15; Order; DE27; HYB_BATCHMAN; Tork Singlefold/Cfold Mini HT Disp Bl; 1
1; 16; Order; DE13; HYB_BATCHMAN; TEMPO Box 12/80 4-Ply Q2/18 FSC; 1
2; 9; Delivery; FR01; FRHALYA; OKAY HHT 4/6-R 2Ply Des.; 1
3; 6; Delivery change: goods movement date; DE13; DEDHEFI; TENA Comfort Original Super 2x36p,INT; 1
5; 13; Delivery change: volume; FR01; HYT_WMS_WP1; AUCHAN TP 6/16-R 2P White FSC EU Flower; 1
2; 19; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA HHT COMPACT 105/3R 2P Printed FSC; 1
1; 9; Shipping change: name carrier; FR01; PORFCUSER; SYSTeME U BRT 8/12R 2P Pink FSC EU; 1
4; 16; Shipping change: name carrier; FR01; PORFCUSER; LOTUS jessuie HHT 16/3R 3P White FSC; 1
2; 9; Order; FR01; FRLAULI; SYSTeME U BRT 21/6-R 2-ply decore FSC; 1
4; 13; Shipping change: name carrier; FR01; PORFCUSER; SYSTEME U BRT 8/12-R 3-Ply Pink FSC EU; 1
3; 13; Sales Doc. change: stat.req.date; DE13; DEHSTSZ; TENA Slip Plus Large 3x30p, INT/IT; 1
1; 8; Delivery change: stat. goods mov. date; DE13; DEDHEFI; TENA Comfort Mini Super 6x30p Neu; 1
3; 11; Delivery; FR01; FRHJEBU; OKAY HHT 4/6-R 2Ply White; 1
5; 0; Invoice; FR01; HYB_BATCHMAN; LOTUS Baby Touch 5 (jr) 6x36p, FSC; 1
6; 1; Invoice; FR01; HYB_BATCHMAN; Tork Mild Foam Soap, 1000ml; 0
5; 12; Incoming payment; DE13; DEHKLLA; TENA MEN Light Level 1, 6x24p, Int; 1
4; 11; Shipment; DE13; DEHAEMI; DM S&S TP 63/20x200 3p PEFC; 1
4; 8; Delivery; DE13; DEHSTSZ; TENA Comfort Maxi, 2x28pcs, INT.; 1
6; 5; Shipping change: itinerary date; FR01; PORFCUSER; Tork Ind. HeavyDuty Wiping Paper Blue W4; 0
3; 6; Delivery change: goods movement date; DE13; PORFCUSER; BESS ClassicTP 54/24-R 150SH 3p Std PEFC; 1
3; 17; Delivery change: goods movement date; FR01; PORFCUSER; Tork Matic HTR Univ 150m; 0
4; 14; Shipping change: name carrier; FR01; PORFCUSER; MIMOSA Toipa 124/9-R 3Ply White PEFC; 1
3; 15; Delivery change: country of origin; FR01; HYT_WMS_WP1; MIMOSA TP126/12-R 2-P Pink PEFC EU Flow; 1
1; 17; Shipping change: name carrier; FR01; PORFCUSER; LOTUS Confort BRT 12/8-R 2Ply White; 1
2; 11; Shipment; DE13; DEHAEMI; KOKETT Nord HA 16/30x10 4p FSC Pastell; 1
6; 23; Shipping change: itinerary date; FR01; HYB_BATCHMAN; TENA Flex Maxi Large 3x22p, INT; 1
5; 17; Delivery change: volume; FR01; PORFCUSER; LOTUS Confort BRT 8/12-R 2P Pink/White; 1
1; 14; Delivery change: stat. goods mov. date; FR01; PORFCUSER; Industrial roll neutral chamois; 1
5; 14; Delivery change: goods movement date; DE13; HYT_WMS_WP1; DM Babylove S2 6x20p channel FSC 18; 1
5; 7; Delivery change: stat. goods mov. date; DE13; DEDSTWA; TENA Comfort Mini Super 6x30p Neu; 1
3; 11; Order; FR01; PORFCUSER; SYSTEME U Toipa 7/6-R 5-Ply FSC EU; 1
5; 23; Delivery change: goods movement date; DE13; DEDFESC; TENA Comfort Original Super 2x36p,INT; 1
1; 2; Delivery change: stat. goods mov. date; DE27; PORFCUSER; Tork Matic Blue HTR Adv 2p 150m; 1
3; 13; Delivery change: goods movement date; DE13; DEDFESC; TENA Pants Discreet Medium, 4x12p, INT; 1
2; 11; Shipment; DE27; PORFCUSER; Tork Xpress L Rec Cabinet Towel Adapter; 1
1; 10; Delivery; DE13; DEHEVGR; TENA Lady Mini Plus 10x16p B2 DE; 1
